State,County,"Agriculture, forestry, fishing and hunting, and mining",Construction,Manufacturing,Wholesale trade,Retail trade,"Transportation and warehousing, and utilities",Information,"Finance and insurance, and real estate and rental and leasing","Professional, scientific, and management, and administrative and waste management services","Educational services, and  health care and social assistance","Arts, entertainment, and recreation, and accommodation and food services","Other services, except public administration",Public administration,"Management, business, science, and arts occupations",Service occupations,Sales and office occupations,"Natural resources, construction, and maintenance occupations","Production, transportation, and material moving occupations"
IL,Lee,0.023117754,0.08031848,0.185081715,0.036038553,0.080458165,0.09198212,0.008171532,0.028774969,0.052241933,0.244238022,0.065721469,0.060622992,0.043232295,0.322251711,0.142827211,0.16419891,0.119430088,0.25129208
IL,Livingston,0.043032412,0.057620704,0.164682903,0.048892144,0.095770005,0.068058353,0.00543246,0.048525911,0.061405115,0.214490631,0.077946652,0.033266191,0.080876518,0.311847647,0.186046512,0.166880303,0.071232375,0.263993164
IL,Logan,0.05060048,0.104963971,0.125540432,0.056605284,0.087830264,0.06541233,0.002001601,0.070456365,0.054043235,0.222177742,0.066693355,0.039231385,0.054443555,0.323378703,0.127381906,0.218895116,0.107686149,0.222658127
IL,McDonough,0.032084043,0.021152754,0.088515048,0.024346962,0.209894946,0.040034072,0.009156729,0.039750142,0.050326519,0.2790318,0.122373651,0.035633163,0.04770017,0.307424759,0.229486087,0.216425327,0.069207836,0.177455991
IL,McHenry,0.004754203,0.083125031,0.157997598,0.037941724,0.113843552,0.044454247,0.017717983,0.080901093,0.100873646,0.208841837,0.070675881,0.043786453,0.035086752,0.418902857,0.131439004,0.224274616,0.097393766,0.127989756
IL,McLean,0.013855401,0.041289325,0.078067858,0.019208362,0.107843703,0.04117396,0.00913695,0.197505797,0.08535896,0.264048638,0.083582331,0.036617021,0.022311695,0.477128783,0.140607515,0.208546279,0.075691328,0.098026096
IL,Macon,0.028230866,0.057089084,0.161422643,0.022005598,0.103971624,0.070384133,0.00868642,0.047292732,0.073303735,0.21843934,0.110800116,0.052552842,0.045820867,0.313266094,0.188085127,0.205409709,0.094850883,0.198388186
IL,Macoupin,0.033270877,0.080467919,0.161594166,0.017825492,0.110902922,0.037929812,0.011799261,0.045424621,0.095963944,0.225350686,0.103509394,0.027548488,0.048412417,0.361320707,0.196840026,0.151263483,0.11576442,0.174811364
IL,Madison,0.009783296,0.048004544,0.117471542,0.024222256,0.109432121,0.083529986,0.01596685,0.060947612,0.125670952,0.239574751,0.079522274,0.041149037,0.04472478,0.408530586,0.159652505,0.197705765,0.089529554,0.14458159
IL,Marion,0.009489409,0.021917473,0.239316763,0.026080568,0.0940982,0.086445451,0.014876944,0.041447288,0.039304518,0.284070038,0.085588343,0.027305008,0.030059998,0.292396229,0.176992776,0.161687278,0.062323987,0.306599731
IL,Monroe,0.018124897,0.069973087,0.128851541,0.030537705,0.124951942,0.042016807,0.00615148,0.093260834,0.103916076,0.191519745,0.111440655,0.043115285,0.036139946,0.433404734,0.149832482,0.227659691,0.089251387,0.099851705
IL,Montgomery,0.0398554,0.071125169,0.09615906,0.016990511,0.124446453,0.118933574,0.002169001,0.078716674,0.066696792,0.24789878,0.058020786,0.027022142,0.051965657,0.308269318,0.182647989,0.209489381,0.127338455,0.172254858
IL,Morgan,0.018142126,0.093872328,0.135426076,0.016636555,0.089205059,0.054351099,0.019798254,0.060825053,0.068578741,0.264152364,0.079870521,0.030337248,0.068804577,0.341011743,0.158912978,0.188497441,0.118413129,0.193164709
IL,Ogle,0.031984414,0.07959573,0.160327962,0.026870155,0.128059423,0.090067784,0.012298575,0.030685554,0.06948898,0.227909242,0.069245444,0.050493161,0.022973576,0.372366765,0.161180339,0.166497544,0.087875959,0.212079393
IL,Peoria,0.012117593,0.062491447,0.142338173,0.022742259,0.101854962,0.050149915,0.009554734,0.060003235,0.108461165,0.281503875,0.082110999,0.035855136,0.030816507,0.466589532,0.165043108,0.189887906,0.065875415,0.112604038
IL,Perry,0.067381317,0.08328425,0.108375545,0.022499706,0.093886206,0.050535988,0.025209094,0.012133349,0.020379314,0.304511721,0.093650607,0.060548946,0.057603958,0.367770055,0.198845565,0.188714807,0.113676523,0.13099305
IL,Randolph,0.040459805,0.056416849,0.174241851,0.024805264,0.158057929,0.057097482,0.006655071,0.040837934,0.054374953,0.22256674,0.062013159,0.055055585,0.047417379,0.296680027,0.185661348,0.173031838,0.104892989,0.239733797
IL,Rock Island,0.005898704,0.068748182,0.163870843,0.035893209,0.116325673,0.061508129,0.012508484,0.062122241,0.084731245,0.20167103,0.101651637,0.038931446,0.046139177,0.334513074,0.179853906,0.201234688,0.076230647,0.208167685
IL,St. Clair,0.005819158,0.047379657,0.091608705,0.01849907,0.092435094,0.092366228,0.0097359,0.071448247,0.095336065,0.258461883,0.108713243,0.035224847,0.072971903,0.38434853,0.198608911,0.19251429,0.073101026,0.151427243
IL,Saline,0.038696538,0.03910387,0.110386965,0.005702648,0.070570265,0.05814664,0.031364562,0.031262729,0.138391039,0.340020367,0.023727088,0.033706721,0.07892057,0.467413442,0.184215886,0.105906314,0.129837067,0.112627291
IL,Sangamon,0.017395768,0.056442138,0.04657503,0.022928193,0.089362916,0.039479838,0.011156106,0.055050476,0.095328809,0.296982832,0.069252267,0.05418354,0.145862089,0.469423373,0.170980437,0.214509782,0.058027719,0.087058689
IL,Shelby,0.064907199,0.062439652,0.100311125,0.01298144,0.105568072,0.061152237,0.027786718,0.033687373,0.094839609,0.246218217,0.046346958,0.059113829,0.08464757,0.306941315,0.261881772,0.158888531,0.083038301,0.18925008
IL,Stephenson,0.052045121,0.050990462,0.236656273,0.011005136,0.147101981,0.066030814,0.016553558,0.043378577,0.062408291,0.194745048,0.057822817,0.045121056,0.016140866,0.293745415,0.129906456,0.235051357,0.106245415,0.235051357
IL,Tazewell,0.009950249,0.060897436,0.125127567,0.016918612,0.121747034,0.052812859,0.005325934,0.075456053,0.093474933,0.247751626,0.096887358,0.047470978,0.04617936,0.441893099,0.180826636,0.171992601,0.07102309,0.134264575
IL,Vermilion,0.018209245,0.045433323,0.174119168,0.043170635,0.101174442,0.077829257,0.005746507,0.070646123,0.08684409,0.240419495,0.050317854,0.041303021,0.04478684,0.260675933,0.191861509,0.196135474,0.105771648,0.245555436
IL,Whiteside,0.039147803,0.049838311,0.233821571,0.034087883,0.114780293,0.056001522,0.005516454,0.022674529,0.081681567,0.183564771,0.088149134,0.032984592,0.057751569,0.280654366,0.167091497,0.181586456,0.077002092,0.293665589
IL,Will,0.005351341,0.07272263,0.105151304,0.032491098,0.107191397,0.095453062,0.016170358,0.072149474,0.121650801,0.212705889,0.067666378,0.043100146,0.048196121,0.41740179,0.146475237,0.205462,0.076153049,0.154507923
IL,Williamson,0.038889312,0.078273787,0.07804525,0.011541098,0.100746553,0.032642645,0.022320408,0.086615373,0.070198827,0.265711892,0.087072446,0.046050126,0.081892283,0.425116173,0.15475737,0.188580788,0.128856555,0.102689114
IL,Winnebago,0.00562347,0.059022195,0.19111718,0.038330088,0.111556392,0.06959852,0.012458895,0.051621191,0.087236501,0.226999119,0.074470578,0.04442218,0.027543691,0.37259528,0.14881188,0.213893849,0.068281529,0.196417462
IL,Woodford,0.040599091,0.094196309,0.151430864,0.020647232,0.082963359,0.055790318,0.023963627,0.048943568,0.080181867,0.250976197,0.080235357,0.043968976,0.026103236,0.433217438,0.137202461,0.199625568,0.126557903,0.10339663
IN,Adams,0.025728,0.058816,0.323968,0.030208,0.081664,0.01824,0.00672,0.03616,0.084224,0.20512,0.032768,0.084416,0.011968,0.298816,0.132864,0.17632,0.127488,0.264512
IN,Allen,0.004120512,0.063343501,0.175185958,0.023005298,0.101648205,0.060785573,0.014716113,0.073832076,0.079948627,0.234847755,0.08488789,0.056970086,0.026708407,0.394027934,0.158612939,0.185851126,0.072761813,0.188746187
IN,Bartholomew,0.004596997,0.040217827,0.30509913,0.009948372,0.092387845,0.039722766,0.007567364,0.043070322,0.077088097,0.211178953,0.098894363,0.041090078,0.029137886,0.484429147,0.15990476,0.1754874,0.051368491,0.128810203
IN,Boone,0.025904065,0.054050571,0.125318968,0.015387788,0.089774983,0.069902312,0.003892054,0.099956182,0.1160399,0.236693559,0.085547852,0.051344176,0.026187592,0.506121607,0.120576333,0.174936206,0.082042426,0.116323427
IN,Carroll,0.024022712,0.092596637,0.236842105,0.021402053,0.081786416,0.037671981,0.020637694,0.05317755,0.083970299,0.257588993,0.035160515,0.016160734,0.038982311,0.370823324,0.132889277,0.197750601,0.125900852,0.172635947
IN,Cass,0.021714991,0.041887724,0.224552745,0.017828501,0.114867366,0.072856262,0.004873535,0.057618754,0.026095003,0.271437384,0.051141271,0.050215916,0.044910549,0.27051203,0.180012338,0.16273905,0.122887107,0.263849476
IN,Clark,0.003955285,0.055575109,0.163423668,0.024888129,0.087770459,0.07397724,0.022860207,0.087636382,0.078720231,0.19503243,0.107530126,0.043675734,0.054955,0.326176949,0.164161094,0.222987581,0.079373858,0.207300518
IN,Clay,0.036251032,0.05639967,0.277208918,0.003798514,0.094880264,0.070355078,0.012221305,0.026919901,0.042444261,0.265235343,0.061023947,0.032617671,0.020644096,0.325433526,0.185631709,0.105119736,0.057968621,0.325846408
IN,Clinton,0.033188586,0.064888337,0.347394541,0.035918114,0.0617866,0.058684864,0.006079404,0.018610422,0.065756824,0.18325062,0.038647643,0.065074442,0.020719603,0.216004963,0.104528536,0.146029777,0.114516129,0.418920596
IN,Daviess,0.036040776,0.08951003,0.302729365,0.018414995,0.093324564,0.034133509,0.01400855,0.039592239,0.069056232,0.193949359,0.048010523,0.019598816,0.041631042,0.360670832,0.126142716,0.131075304,0.091680368,0.290430779
IN,Dearborn,0,0.096870287,0.18352187,0.034426848,0.138612368,0.06561086,0.014366516,0.016138763,0.105015083,0.178242836,0.097963801,0.035218703,0.034012066,0.342119155,0.141515837,0.182843137,0.104939668,0.228582202
IN,Decatur,0.027943814,0.084279737,0.198670054,0.010161387,0.132172744,0.029811715,0.009115362,0.039076509,0.10385535,0.193290496,0.064330544,0.033398087,0.073894202,0.345487149,0.169680215,0.206888822,0.093693963,0.184249851
IN,DeKalb,0.018937952,0.067329654,0.303911306,0.002521888,0.07085078,0.061572136,0,0.023886563,0.056004949,0.251427484,0.066425581,0.060715645,0.016416064,0.354777313,0.151265702,0.127093643,0.082841644,0.284021698
IN,Delaware,0.004790251,0.072715611,0.134928748,0.016956286,0.114003968,0.055498767,0.013669252,0.051610446,0.073437156,0.283466619,0.091656144,0.067143687,0.020123063,0.320826569,0.167558575,0.223337943,0.085242419,0.203034494
IN,Dubois,0.060875106,0.071240442,0.303908241,0.089634664,0.141121495,0.014316058,0.00768904,0.024936279,0.044010195,0.158836024,0.037723025,0.021877655,0.023831776,0.357561597,0.086661003,0.200127443,0.112871708,0.24277825
IN,Elkhart,0.017827042,0.051027375,0.356210127,0.022926579,0.081229863,0.035248682,0.007382593,0.041937824,0.053118399,0.179443958,0.067211471,0.061962575,0.02447351,0.315755222,0.14888941,0.172061365,0.077997312,0.285296691
IN,Fayette,0.017730131,0.051541078,0.174827337,0.022781157,0.079064014,0.085042779,0.01865787,0.047727038,0.064735594,0.286052984,0.026182868,0.080610246,0.045046902,0.337697145,0.2131739,0.157097206,0.113699619,0.178332131
IN,Floyd,0.008327516,0.065847213,0.186047671,0.025555999,0.086491473,0.064550713,0.006607161,0.045327615,0.090954423,0.273486586,0.075022439,0.042959011,0.02882218,0.419617034,0.136431635,0.186072604,0.088436222,0.169442505
IN,Franklin,0.042935287,0.091650325,0.27804727,0,0.128805862,0.02951801,0,0.038806894,0.057487873,0.242233461,0.058313551,0.007843947,0.024357519,0.365982041,0.127051295,0.181752503,0.103725875,0.221488286
IN,Fulton,0.031168509,0.079349311,0.247485409,0.003849497,0.077610828,0.036756488,0,0.08170868,0.115981622,0.142803924,0.073388799,0.027319012,0.082577921,0.254811871,0.151247982,0.192226499,0.129641128,0.27207252
IN,Gibson,0.031372289,0.087749552,0.241825297,0.041652849,0.125820787,0.081050607,0.012800955,0.0027857,0.118723884,0.191616369,0.025137627,0.025734563,0.013729522,0.321947337,0.101014791,0.169927704,0.101810705,0.305299463
IN,Grant,0.01667842,0.025705219,0.138222849,0.009626234,0.194181946,0.058180536,0.004266573,0.042771509,0.050987306,0.292172073,0.069005642,0.032016925,0.066184767,0.329513399,0.177115656,0.224330042,0.061777151,0.207263752
IN,Greene,0.101645475,0.071877337,0.18631264,0.020867614,0.105011219,0.062303665,0.005235602,0.058713538,0.034629768,0.178010471,0.065145849,0.059985041,0.05026178,0.228571429,0.172700075,0.175093493,0.18197457,0.241660434
IN,Hamilton,0.009240767,0.043731178,0.105283457,0.021165531,0.107063983,0.035515401,0.010979025,0.121022877,0.15432451,0.2361547,0.08155545,0.036630211,0.037332911,0.599788662,0.09873197,0.189549321,0.040259946,0.071670101
IN,Hancock,0.008437005,0.089979643,0.110902511,0.034494458,0.1112418,0.054331599,0.009002488,0.084008143,0.109025107,0.226984845,0.077674734,0.034992083,0.048925582,0.396607102,0.143338611,0.23974214,0.096855915,0.123456232
IN,Harrison,0,0.045582832,0.139251291,0.035678151,0.089674637,0.069918526,0.012939986,0.047712871,0.076415145,0.301080995,0.09313595,0.052718462,0.035891155,0.312370201,0.28494595,0.137281005,0.120080941,0.145321902
IN,Hendricks,0.005982011,0.041307924,0.113967996,0.022250945,0.142190271,0.079785075,0.014228641,0.063323862,0.118903156,0.246864785,0.047151067,0.047898819,0.056145448,0.51536095,0.122716688,0.179193283,0.053133078,0.129596001
IN,Henry,0.018678092,0.066961922,0.196505079,0.025995282,0.113705291,0.072690512,0.009387185,0.04746546,0.083714437,0.230106388,0.060896356,0.052712656,0.021181341,0.295527849,0.131179897,0.242959611,0.094449526,0.235883118
IN,Howard,0.007445714,0.049818595,0.258433963,0.010667677,0.109303081,0.047544268,0.016678399,0.032003032,0.068879623,0.211187524,0.09037743,0.076433638,0.021227054,0.308469161,0.173850653,0.221665674,0.081713326,0.214301186
IN,Huntington,0.019982671,0.061680927,0.302501895,0.019441135,0.096447525,0.062493231,0.017654067,0.056915412,0.050146215,0.20740821,0.032167226,0.052962201,0.020199285,0.327195928,0.146052204,0.168201018,0.097909672,0.260641178
IN,Jackson,0.01972135,0.061175432,0.358320251,0.028355573,0.132604003,0.04866562,0.003090659,0.033457614,0.053424254,0.12372449,0.081730769,0.027815934,0.02791405,0.272910126,0.161450157,0.18980573,0.095221743,0.280612245
IN,Jasper,0.075006005,0.100048042,0.191628633,0.01561374,0.069541196,0.072423733,0.002041797,0.045640163,0.067919769,0.197573865,0.072723997,0.062515013,0.027324045,0.35611338,0.125810713,0.154756185,0.186043718,0.177276003
IN,Jay,0.049790653,0.067443703,0.352042548,0,0.084417789,0.040511486,0.022858436,0.008713364,0.077854476,0.143374448,0.056919769,0.036550866,0.059522462,0.280977707,0.11610275,0.105239335,0.184904379,0.312775829
IN,Jefferson,0.006519274,0.043438209,0.259566327,0.002338435,0.118339002,0.058531746,0.008574263,0.030612245,0.040674603,0.297548186,0.041099773,0.05151644,0.041241497,0.347293084,0.120323129,0.163690476,0.081774376,0.286918934
IN,Jennings,0.007500987,0.083221477,0.269798658,0.011290959,0.063166206,0.080536913,0.002684564,0.056849585,0.045558626,0.286774576,0.050927754,0.015001974,0.026687722,0.412159495,0.143387288,0.154599289,0.119384129,0.170469799
IN,Johnson,0.002605723,0.078864957,0.103750807,0.027766489,0.115070163,0.080896942,0.016530803,0.056537018,0.109296933,0.259675838,0.052222036,0.0430781,0.053704191,0.470297148,0.112990366,0.175671153,0.095383806,0.145657527
IN,Knox,0.046510375,0.06009162,0.149663164,0.006682835,0.147669092,0.085206144,0.001347346,0.022743196,0.037025061,0.244677984,0.100673673,0.047372676,0.050336836,0.374993263,0.124656427,0.212503368,0.106763676,0.181083266
IN,Kosciusko,0.027517564,0.079778027,0.381478465,0.017386213,0.089476632,0.017437125,0.011353223,0.030623154,0.056155178,0.166938194,0.066235618,0.034314225,0.021306384,0.305646065,0.148864678,0.151512066,0.113684961,0.280292231
IN,LaGrange,0.049418457,0.089034486,0.427091269,0.031438874,0.0765402,0.049367667,0.002895018,0.015897201,0.052719793,0.080400223,0.070293057,0.032048352,0.022855401,0.191985373,0.118035451,0.131647113,0.119914673,0.43841739
IN,Lake,0.004559681,0.074339881,0.15413429,0.01708756,0.120674149,0.079668501,0.013152925,0.041320419,0.088441615,0.235943233,0.091611807,0.04695032,0.03211562,0.333967372,0.168141593,0.217119937,0.106131736,0.174639363
IN,LaPorte,0.00631905,0.078120805,0.20590604,0.02610222,0.096251936,0.063727414,0.011192566,0.058027878,0.091543624,0.207537429,0.084026846,0.028105318,0.043138875,0.313577697,0.156861125,0.173175013,0.113350542,0.243035622
IN,Lawrence,0.012744877,0.089619455,0.188200856,0.007340689,0.092546724,0.02314794,0.008871876,0.041116866,0.112362081,0.212519703,0.11934249,0.032875478,0.059310966,0.361855438,0.170997523,0.159153344,0.072416122,0.235577573
IN,Madison,0.008601154,0.095179234,0.154151215,0.011811564,0.096192144,0.059967724,0.0096484,0.072294328,0.092226343,0.236351463,0.071367257,0.056259442,0.035949732,0.316628897,0.185499931,0.183044911,0.125909902,0.188916358
IN,Marion,0.004881102,0.056842559,0.108298288,0.02659838,0.127698338,0.091847627,0.010931182,0.069071223,0.122251401,0.214036848,0.081426318,0.039527601,0.046589136,0.391729693,0.147195802,0.214882491,0.072708732,0.173483283
IN,Marshall,0.010148571,0.086765714,0.34752,0.02592,0.07872,0.042697143,0.006902857,0.03232,0.063451429,0.200182857,0.055177143,0.032411429,0.017782857,0.276434286,0.10816,0.200091429,0.10528,0.310034286
IN,Miami,0.036708777,0.082743568,0.236457438,0.020041008,0.097030227,0.06885376,0.001058271,0.048415901,0.066141941,0.167074542,0.058932469,0.053111978,0.063430121,0.324029367,0.145512269,0.198161254,0.143461869,0.18883524
IN,Monroe,0.007846543,0.042279916,0.127723436,0.006688607,0.084666484,0.044260597,0.029253131,0.057729226,0.072614803,0.306258951,0.12854618,0.043910169,0.048221958,0.450102081,0.190053935,0.177331871,0.065118688,0.117393424
IN,Montgomery,0.018010963,0.095480479,0.247846515,0.023884103,0.085356304,0.03378454,0.011410672,0.023828169,0.052131111,0.254223067,0.058283924,0.040552635,0.055207518,0.230898311,0.182347019,0.141850319,0.135809375,0.309094977
IN,Morgan,0.007938272,0.147588353,0.131426031,0.005810815,0.092274474,0.114628648,0.021401581,0.04956657,0.079541485,0.170228305,0.055282126,0.073635411,0.050677928,0.281872162,0.171434922,0.179595466,0.186676404,0.180421046
IN,Noble,0.009057507,0.046654704,0.428138084,0.009271127,0.0679313,0.062889857,0.00491327,0.010168333,0.071007434,0.184439887,0.046868324,0.023284628,0.035375545,0.292190037,0.146073656,0.117961207,0.09813723,0.345637871
IN,Owen,0.04589372,0.140746934,0.240895578,0,0.093645485,0.040133779,0.001114827,0.041248606,0.0409699,0.205592716,0.067725753,0.039018952,0.04301375,0.290784095,0.170754366,0.130434783,0.198625046,0.209401709
IN,Porter,0.004720441,0.085654118,0.16579514,0.009630173,0.109646736,0.06583773,0.015285238,0.03971559,0.124091995,0.198625275,0.101045832,0.059271703,0.020680027,0.402243097,0.175141377,0.170693041,0.102501006,0.14942148
IN,Posey,0.030418547,0.101758208,0.219853742,0.007235102,0.06285981,0.038976194,0.050256729,0.024428194,0.100357865,0.242025829,0.040454333,0.057958612,0.023416835,0.45557803,0.135833204,0.171075152,0.144313054,0.09320056
IN,Putnam,0.015657554,0.069764505,0.252225519,0.030557485,0.126270598,0.086684765,0.005429636,0.01382663,0.044573521,0.226466317,0.076204306,0.034850685,0.017488478,0.315297683,0.138013763,0.17324326,0.073615759,0.299829535
